transaction_id,transaction_date,vendor_name,category,amount,amount_clean,transaction_status
1756,2020-11-12,"LinkedIn Ads",Marketing,1784,1784.00,Completed
1757,2020-11-12,Marriott,Travel,454.7,454.70,Completed
1758,2020-11-12,Zoom,Software,149.00,149.00,Completed
1759,2020-11-13,Expensify,Software,50.0,50.00,Completed
1760,2020-11-13,WeWork,Rent,3200,3200.00,Completed
1761,2020-11-13,"American Airlines",Travel,1313.2,1313.20,Completed
1762,2020-11-13,"American Airlines",Travel,1385.21,1385.21,Completed
1763,2020-11-13,Slack,Software,Declined,NULL,Declined
1764,2020-11-13,AWS,Software,4559.49,4559.49,Completed
1765,2020-11-13,Amazon,"Office Supplies",581,581.00,Completed
1766,2020-11-14,DHL,Shipping,108.45,108.45,Completed
1767,2020-11-14,Notion,Software,16.0,16.00,Completed
1768,2020-11-14,Salesforce,Software,800,800.00,Completed
1769,2020-11-14,"American Airlines",Travel,1685.19,1685.19,Completed
1770,2020-11-14,Salesforce,Software,800,800.00,Completed
1771,2020-11-14,Marriott,Travel,312,312.00,Completed
1772,2020-11-15,"Office Depot","Office Supplies",465.6,465.60,Completed
1773,2020-11-15,"Google Ads",Marketing,1651.97,1651.97,Completed
1774,2020-11-15,HubSpot,Marketing,1082.4,1082.40,Completed
1775,2020-11-15,Uber,Travel,Declined,NULL,Declined
1776,2020-11-15,Uber,Travel,157.0,157.00,Completed
1777,2020-11-15,"LinkedIn Ads",Marketing,674.0,674.00,Completed
1778,2020-11-15,Uber,Travel,149.2,149.20,Completed
1779,2020-11-16,AWS,Software,739.96,739.96,Completed
1780,2020-11-16,Slack,Software,87,87.00,Completed
1781,2020-11-16,"Google Ads",Marketing,3054,3054.00,Completed
1782,2020-11-16,Notion,Software,16.00,16.00,Completed
1783,2020-11-16,Dropbox,Software,22.67,22.67,Completed
1784,2020-11-16,Mailchimp,Marketing,299,299.00,Completed
1785,2020-11-17,Microsoft,Software,388.5,388.50,Completed
1786,2020-11-17,FedEx,Shipping,193,193.00,Completed
1787,2020-11-17,Zoom,Software,149.0,149.00,Completed
1788,2020-11-18,QuickBooks,Software,174.18,174.18,Completed
1789,2020-11-18,Salesforce,Software,800.0,800.00,Completed
1790,2020-11-18,Salesforce,Software,800.00,800.00,Completed
1791,2020-11-18,"Delta Airlines",Travel,2199,2199.00,Completed
1792,2020-11-18,Salesforce,Software,800.0,800.00,Completed
1793,2020-11-18,WeWork,Rent,3200.0,3200.00,Completed
1794,2020-11-19,Amazon,"Office Supplies",1719.5,1719.50,Completed
1795,2020-11-19,Microsoft,Software,376.51,376.51,Completed
1796,2020-11-19,Slack,Software,87,87.00,Completed
1797,2020-11-20,Asana,Software,39,39.00,Completed
1798,2020-11-20,Dropbox,Software,17.0,17.00,Completed
1799,2020-11-20,AWS,Software,1488.70,1488.70,Completed
1800,2020-11-20,"Office Depot","Office Supplies",228.59,228.59,Completed
1801,2020-11-20,"LinkedIn Ads",Marketing,N/A,NULL,N/A
1802,2020-11-20,Salesforce,Software,800.00,800.00,Completed
1803,2020-11-20,AWS,Software,2730.94,2730.94,Completed
1804,2020-11-20,Microsoft,Software,TBD,NULL,TBD
1805,2020-11-21,Microsoft,Software,202,202.00,Completed
1806,2020-11-21,Mailchimp,Marketing,299.00,299.00,Completed
1807,2020-11-21,HubSpot,Marketing,"No Charge",NULL,"No Charge"
1808,2020-11-21,Dropbox,Software,Waived,NULL,Waived
1809,2020-11-21,Marriott,Travel,405,405.00,Completed
1810,2020-11-21,Notion,Software,16.00,16.00,Completed
1811,2020-11-22,DHL,Shipping,129.2,129.20,Completed
1812,2020-11-22,Uber,Travel,52,52.00,Completed
1813,2020-11-22,Salesforce,Software,800.0,800.00,Completed
1814,2020-11-22,Asana,Software,86.55,86.55,Completed
1815,2020-11-22,"Delta Airlines",Travel,707,707.00,Completed
1816,2020-11-22,DHL,Shipping,48.92,48.92,Completed
1817,2020-11-22,Staples,"Office Supplies",90.8,90.80,Completed
1818,2020-11-22,Expensify,Software,50.0,50.00,Completed
1819,2020-11-23,Asana,Software,86.9,86.90,Completed
1820,2020-11-23,Microsoft,Software,180.67,180.67,Completed
1821,2020-11-23,Slack,Software,87.00,87.00,Completed
1822,2020-11-23,Amazon,"Office Supplies",497.54,497.54,Completed
1823,2020-11-23,"LinkedIn Ads",Marketing,1763.13,1763.13,Completed
1824,2020-11-24,Microsoft,Software,419.4,419.40,Completed
1825,2020-11-24,Amazon,"Office Supplies",321.3,321.30,Completed
1826,2020-11-24,AWS,Software,2463.15,2463.15,Completed
1827,2020-11-25,Microsoft,Software,349.30,349.30,Completed
1828,2020-11-25,Salesforce,Software,800.0,800.00,Completed
1829,2020-11-25,"LinkedIn Ads",Marketing,1772,1772.00,Completed
1830,2020-11-25,Uber,Travel,161.6,161.60,Completed
1831,2020-11-26,"American Airlines",Travel,N/A,NULL,N/A
1832,2020-11-26,Salesforce,Software,800.0,800.00,Completed
1833,2020-11-26,AWS,Software,761,761.00,Completed
1834,2020-11-26,Expensify,Software,Pending,NULL,Pending
1835,2020-11-27,"Delta Airlines",Travel,1332.33,1332.33,Completed
1836,2020-11-27,Notion,Software,16.0,16.00,Completed
1837,2020-11-27,Zoom,Software,149.0,149.00,Completed
1838,2020-11-27,"LinkedIn Ads",Marketing,1749,1749.00,Completed
1839,2020-11-27,AWS,Software,4038.82,4038.82,Completed
1840,2020-11-27,Microsoft,Software,Refunded,NULL,Refunded
1841,2020-11-27,Zoom,Software,149.0,149.00,Completed
1842,2020-11-27,Slack,Software,87.0,87.00,Completed
1843,2020-11-28,Mailchimp,Marketing,"No Charge",NULL,"No Charge"
1844,2020-11-28,FedEx,Shipping,269.04,269.04,Completed
1845,2020-11-28,"Google Ads",Marketing,3035.46,3035.46,Completed
1846,2020-11-28,WeWork,Rent,Declined,NULL,Declined
1847,2020-11-28,Slack,Software,87,87.00,Completed
1848,2020-11-29,"Office Depot","Office Supplies",51,51.00,Completed
1849,2020-11-29,Zoom,Software,149.00,149.00,Completed
1850,2020-11-29,"American Airlines",Travel,341.2,341.20,Completed
1851,2020-11-29,"Office Depot","Office Supplies",N/A,NULL,N/A
1852,2020-11-29,Asana,Software,84.75,84.75,Completed
1853,2020-11-30,Slack,Software,Declined,NULL,Declined
1854,2020-11-30,FedEx,Shipping,80.8,80.80,Completed
1855,2020-11-30,"Office Depot","Office Supplies",267.77,267.77,Completed
1856,2020-11-30,Zoom,Software,149.00,149.00,Completed
1857,2020-11-30,Slack,Software,87.0,87.00,Completed
1858,2020-11-30,"Office Depot","Office Supplies",391.4,391.40,Completed
1859,2020-11-30,Salesforce,Software,800,800.00,Completed
1860,2020-12-01,"American Airlines",Travel,2313.57,2313.57,Completed
1861,2020-12-01,Zoom,Software,149.00,149.00,Completed
1862,2020-12-01,Zoom,Software,149.0,149.00,Completed
1863,2020-12-01,Expensify,Software,50,50.00,Completed
1864,2020-12-01,Amazon,"Office Supplies",940.90,940.90,Completed
1865,2020-12-02,Salesforce,Software,800.00,800.00,Completed
1866,2020-12-02,"LinkedIn Ads",Marketing,592.20,592.20,Completed
1867,2020-12-02,Notion,Software,16,16.00,Completed
1868,2020-12-03,Staples,"Office Supplies",360,360.00,Completed
1869,2020-12-03,Marriott,Travel,484.21,484.21,Completed
1870,2020-12-03,Stripe,Software,59.00,59.00,Completed
1871,2020-12-03,"American Airlines",Travel,1331.0,1331.00,Completed
1872,2020-12-03,"American Airlines",Travel,1166.7,1166.70,Completed
1873,2020-12-03,"Office Depot","Office Supplies",122.73,122.73,Completed
1874,2020-12-04,Salesforce,Software,800.00,800.00,Completed
1875,2020-12-04,Dropbox,Software,24.92,24.92,Completed
1876,2020-12-04,Dropbox,Software,20.52,20.52,Completed
1877,2020-12-04,Amazon,"Office Supplies",152,152.00,Completed
1878,2020-12-04,Mailchimp,Marketing,299.0,299.00,Completed
1879,2020-12-04,Dropbox,Software,Pending,NULL,Pending
1880,2020-12-04,Stripe,Software,59.00,59.00,Completed
1881,2020-12-05,Slack,Software,87.00,87.00,Completed
1882,2020-12-05,Expensify,Software,50.00,50.00,Completed
1883,2020-12-05,FedEx,Shipping,117.79,117.79,Completed
1884,2020-12-05,"American Airlines",Travel,1257.46,1257.46,Completed
1885,2020-12-05,Salesforce,Software,800,800.00,Completed
1886,2020-12-05,Expensify,Software,50.0,50.00,Completed
1887,2020-12-05,WeWork,Rent,3200.00,3200.00,Completed
1888,2020-12-05,AWS,Software,Waived,NULL,Waived
1889,2020-12-06,Staples,"Office Supplies",255.9,255.90,Completed
1890,2020-12-06,Stripe,Software,59.0,59.00,Completed
1891,2020-12-06,"American Airlines",Travel,2806.9,2806.90,Completed
1892,2020-12-06,"Google Ads",Marketing,1189.7,1189.70,Completed
1893,2020-12-06,Zoom,Software,149.00,149.00,Completed
1894,2020-12-06,"American Airlines",Travel,795.40,795.40,Completed
1895,2020-12-06,HubSpot,Marketing,695.5,695.50,Completed
1896,2020-12-07,Slack,Software,87.00,87.00,Completed
1897,2020-12-07,Slack,Software,87,87.00,Completed
1898,2020-12-07,Microsoft,Software,320.07,320.07,Completed
1899,2020-12-08,"LinkedIn Ads",Marketing,572,572.00,Completed
1900,2020-12-08,"Delta Airlines",Travel,702.77,702.77,Completed
1901,2020-12-08,Slack,Software,"No Charge",NULL,"No Charge"
1902,2020-12-08,"LinkedIn Ads",Marketing,1221.8,1221.80,Completed
1903,2020-12-08,Salesforce,Software,800.00,800.00,Completed
1904,2020-12-08,"Office Depot","Office Supplies",95.1,95.10,Completed
1905,2020-12-08,DHL,Shipping,126,126.00,Completed
1906,2020-12-09,Asana,Software,76.52,76.52,Completed
1907,2020-12-09,Staples,"Office Supplies",Waived,NULL,Waived
1908,2020-12-09,Expensify,Software,50.00,50.00,Completed
1909,2020-12-10,Amazon,"Office Supplies",1186,1186.00,Completed
1910,2020-12-10,HubSpot,Marketing,916.13,916.13,Completed
1911,2020-12-10,"Delta Airlines",Travel,2401.37,2401.37,Completed
1912,2020-12-10,Notion,Software,16.00,16.00,Completed
1913,2020-12-10,Slack,Software,87.00,87.00,Completed
1914,2020-12-10,Stripe,Software,59.0,59.00,Completed
1915,2020-12-10,WeWork,Rent,3200.0,3200.00,Completed
1916,2020-12-10,Notion,Software,16.00,16.00,Completed
1917,2020-12-11,"LinkedIn Ads",Marketing,N/A,NULL,N/A
1918,2020-12-11,Salesforce,Software,"No Charge",NULL,"No Charge"
1919,2020-12-11,HubSpot,Marketing,534,534.00,Completed
1920,2020-12-11,"Office Depot","Office Supplies",72.1,72.10,Completed
1921,2020-12-11,DHL,Shipping,63,63.00,Completed
1922,2020-12-12,Amazon,"Office Supplies",1455.27,1455.27,Completed
1923,2020-12-12,Salesforce,Software,800,800.00,Completed
1924,2020-12-12,Staples,"Office Supplies",379.55,379.55,Completed
1925,2020-12-12,"Delta Airlines",Travel,827.17,827.17,Completed
1926,2020-12-13,Dropbox,Software,22.52,22.52,Completed
1927,2020-12-13,Stripe,Software,59.0,59.00,Completed
1928,2020-12-13,WeWork,Rent,3200.00,3200.00,Completed
1929,2020-12-13,Amazon,"Office Supplies",611.40,611.40,Completed
1930,2020-12-13,Mailchimp,Marketing,299.00,299.00,Completed
1931,2020-12-13,Microsoft,Software,348.89,348.89,Completed
1932,2020-12-14,FedEx,Shipping,180.51,180.51,Completed
1933,2020-12-14,HubSpot,Marketing,1162.1,1162.10,Completed
1934,2020-12-14,Uber,Travel,30,30.00,Completed
1935,2020-12-14,QuickBooks,Software,Refunded,NULL,Refunded
1936,2020-12-15,Asana,Software,47,47.00,Completed
1937,2020-12-15,QuickBooks,Software,77,77.00,Completed
1938,2020-12-15,Uber,Travel,73.58,73.58,Completed
1939,2020-12-15,Microsoft,Software,181.40,181.40,Completed
1940,2020-12-15,Marriott,Travel,400.4,400.40,Completed
1941,2020-12-16,Asana,Software,65,65.00,Completed
1942,2020-12-16,QuickBooks,Software,84.0,84.00,Completed
1943,2020-12-16,Stripe,Software,59,59.00,Completed
1944,2020-12-16,"Delta Airlines",Travel,1311.56,1311.56,Completed
1945,2020-12-17,Zoom,Software,Refunded,NULL,Refunded
1946,2020-12-17,Amazon,"Office Supplies",1812.8,1812.80,Completed
1947,2020-12-17,HubSpot,Marketing,1116.2,1116.20,Completed
1948,2020-12-17,HubSpot,Marketing,464.92,464.92,Completed
1949,2020-12-17,HubSpot,Marketing,424.8,424.80,Completed
1950,2020-12-17,DHL,Shipping,52.8,52.80,Completed
1951,2020-12-17,Asana,Software,55.06,55.06,Completed
1952,2020-12-17,Slack,Software,87.0,87.00,Completed
1953,2020-12-18,Mailchimp,Marketing,299,299.00,Completed
1954,2020-12-18,"Delta Airlines",Travel,497,497.00,Completed
1955,2020-12-18,"American Airlines",Travel,819,819.00,Completed
1956,2020-12-19,Stripe,Software,59.00,59.00,Completed
1957,2020-12-19,Amazon,"Office Supplies",472.6,472.60,Completed
1958,2020-12-19,Slack,Software,87.0,87.00,Completed
1959,2020-12-20,HubSpot,Marketing,555.02,555.02,Completed
1960,2020-12-20,WeWork,Rent,3200.00,3200.00,Completed
1961,2020-12-20,Stripe,Software,59,59.00,Completed
1962,2020-12-20,"Delta Airlines",Travel,Waived,NULL,Waived
1963,2020-12-21,HubSpot,Marketing,891.6,891.60,Completed
1964,2020-12-21,Amazon,"Office Supplies",1881.99,1881.99,Completed
1965,2020-12-21,Salesforce,Software,800,800.00,Completed
1966,2020-12-21,Slack,Software,87,87.00,Completed
1967,2020-12-21,Dropbox,Software,22.59,22.59,Completed
1968,2020-12-21,Uber,Travel,105.0,105.00,Completed
1969,2020-12-21,Salesforce,Software,800.00,800.00,Completed
1970,2020-12-21,Notion,Software,16.00,16.00,Completed
1971,2020-12-22,"LinkedIn Ads",Marketing,1936.66,1936.66,Completed
1972,2020-12-22,"Google Ads",Marketing,Waived,NULL,Waived
1973,2020-12-22,Slack,Software,87.00,87.00,Completed
1974,2020-12-22,Notion,Software,16,16.00,Completed
1975,2020-12-22,Mailchimp,Marketing,299,299.00,Completed
1976,2020-12-22,Uber,Travel,251.84,251.84,Completed
1977,2020-12-22,WeWork,Rent,3200.00,3200.00,Completed
1978,2020-12-22,QuickBooks,Software,108.04,108.04,Completed
1979,2020-12-23,Staples,"Office Supplies",159.65,159.65,Completed
1980,2020-12-23,Zoom,Software,149.00,149.00,Completed
1981,2020-12-23,Microsoft,Software,363.76,363.76,Completed
1982,2020-12-24,Uber,Travel,181.0,181.00,Completed
1983,2020-12-24,Staples,"Office Supplies",83.54,83.54,Completed
1984,2020-12-24,Asana,Software,85.1,85.10,Completed
1985,2020-12-24,Staples,"Office Supplies",212.47,212.47,Completed
1986,2020-12-24,Salesforce,Software,800.00,800.00,Completed
1987,2020-12-24,Expensify,Software,50.00,50.00,Completed
1988,2020-12-24,Slack,Software,87.00,87.00,Completed
1989,2020-12-24,Notion,Software,16,16.00,Completed
1990,2020-12-25,AWS,Software,3678.19,3678.19,Completed
1991,2020-12-25,Zoom,Software,Pending,NULL,Pending
1992,2020-12-25,Notion,Software,16,16.00,Completed
1993,2020-12-25,Microsoft,Software,354.28,354.28,Completed
1994,2020-12-25,Zoom,Software,149,149.00,Completed
1995,2020-12-25,FedEx,Shipping,292.27,292.27,Completed
1996,2020-12-26,Mailchimp,Marketing,299.00,299.00,Completed
1997,2020-12-26,"LinkedIn Ads",Marketing,1015.72,1015.72,Completed
1998,2020-12-26,WeWork,Rent,3200.0,3200.00,Completed
1999,2020-12-27,"American Airlines",Travel,1127,1127.00,Completed
2000,2020-12-27,Asana,Software,50.97,50.97,Completed
2001,2020-12-27,Expensify,Software,50.0,50.00,Completed
2002,2020-12-27,Mailchimp,Marketing,299.00,299.00,Completed
2003,2020-12-27,Expensify,Software,50,50.00,Completed
2004,2020-12-27,Marriott,Travel,319.16,319.16,Completed
2005,2020-12-27,FedEx,Shipping,42.57,42.57,Completed
2006,2020-12-28,Microsoft,Software,304,304.00,Completed
2007,2020-12-28,Uber,Travel,293,293.00,Completed
2008,2020-12-28,"Google Ads",Marketing,1391.15,1391.15,Completed
2009,2020-12-28,Salesforce,Software,800.00,800.00,Completed
2010,2020-12-29,"Google Ads",Marketing,3075.78,3075.78,Completed
2011,2020-12-29,DHL,Shipping,55.88,55.88,Completed
2012,2020-12-29,Salesforce,Software,800.00,800.00,Completed
2013,2020-12-30,FedEx,Shipping,211.8,211.80,Completed
2014,2020-12-30,"American Airlines",Travel,383.06,383.06,Completed
2015,2020-12-30,"Delta Airlines",Travel,721,721.00,Completed
2016,2020-12-30,Salesforce,Software,800.00,800.00,Completed
2017,2020-12-30,Uber,Travel,236,236.00,Completed
2018,2020-12-31,Salesforce,Software,800,800.00,Completed
2019,2020-12-31,Zoom,Software,149.0,149.00,Completed
2020,2020-12-31,"Delta Airlines",Travel,1900.06,1900.06,Completed
2021,2020-12-31,"Google Ads",Marketing,2173,2173.00,Completed
2022,2021-01-01,Dropbox,Software,19,19.00,Completed
2023,2021-01-01,Dropbox,Software,21.9,21.90,Completed
2024,2021-01-01,AWS,Software,1488.01,1488.01,Completed
2025,2021-01-01,"Delta Airlines",Travel,782.96,782.96,Completed
2026,2021-01-01,Staples,"Office Supplies",126.5,126.50,Completed
2027,2021-01-01,Notion,Software,16,16.00,Completed
2028,2021-01-02,WeWork,Rent,Refunded,NULL,Refunded
2029,2021-01-02,Dropbox,Software,18.5,18.50,Completed
2030,2021-01-02,Dropbox,Software,21.2,21.20,Completed
2031,2021-01-02,"LinkedIn Ads",Marketing,1113,1113.00,Completed
2032,2021-01-02,Stripe,Software,59.00,59.00,Completed
2033,2021-01-02,Stripe,Software,59.00,59.00,Completed
2034,2021-01-02,Microsoft,Software,444.91,444.91,Completed
2035,2021-01-03,Mailchimp,Marketing,"No Charge",NULL,"No Charge"
2036,2021-01-03,HubSpot,Marketing,560,560.00,Completed
2037,2021-01-03,Stripe,Software,59,59.00,Completed
2038,2021-01-03,"Delta Airlines",Travel,1852,1852.00,Completed
2039,2021-01-03,Amazon,"Office Supplies",1563,1563.00,Completed
2040,2021-01-04,Staples,"Office Supplies",337.65,337.65,Completed
2041,2021-01-04,AWS,Software,3339.64,3339.64,Completed
2042,2021-01-04,Staples,"Office Supplies",129.65,129.65,Completed
2043,2021-01-04,AWS,Software,1321.9,1321.90,Completed
2044,2021-01-04,Marriott,Travel,516.48,516.48,Completed
2045,2021-01-04,Salesforce,Software,800.0,800.00,Completed
2046,2021-01-05,Expensify,Software,50,50.00,Completed
2047,2021-01-05,Zoom,Software,149.00,149.00,Completed
2048,2021-01-05,AWS,Software,4089,4089.00,Completed
2049,2021-01-05,Mailchimp,Marketing,299.0,299.00,Completed
2050,2021-01-06,HubSpot,Marketing,639.71,639.71,Completed
2051,2021-01-06,Zoom,Software,149,149.00,Completed
2052,2021-01-06,Notion,Software,16.0,16.00,Completed
2053,2021-01-06,Staples,"Office Supplies",121.5,121.50,Completed
2054,2021-01-06,"Delta Airlines",Travel,1344.5,1344.50,Completed
2055,2021-01-06,QuickBooks,Software,"No Charge",NULL,"No Charge"
2056,2021-01-06,DHL,Shipping,Waived,NULL,Waived
2057,2021-01-06,Asana,Software,64.20,64.20,Completed
2058,2021-01-07,Microsoft,Software,222.06,222.06,Completed
2059,2021-01-07,Expensify,Software,50.00,50.00,Completed
2060,2021-01-07,Salesforce,Software,800.00,800.00,Completed
2061,2021-01-07,Slack,Software,87.00,87.00,Completed
2062,2021-01-07,Staples,"Office Supplies",384.28,384.28,Completed
2063,2021-01-07,"Delta Airlines",Travel,981.5,981.50,Completed
2064,2021-01-08,Asana,Software,70.26,70.26,Completed
2065,2021-01-08,Dropbox,Software,22.17,22.17,Completed
2066,2021-01-08,Amazon,"Office Supplies",1983.1,1983.10,Completed
2067,2021-01-08,Asana,Software,86.5,86.50,Completed
2068,2021-01-09,Expensify,Software,50,50.00,Completed
2069,2021-01-09,QuickBooks,Software,164,164.00,Completed
2070,2021-01-09,Staples,"Office Supplies",264.56,264.56,Completed
2071,2021-01-09,"LinkedIn Ads",Marketing,873.7,873.70,Completed
2072,2021-01-09,Expensify,Software,50.00,50.00,Completed
2073,2021-01-09,Staples,"Office Supplies",TBD,NULL,TBD
2074,2021-01-10,Stripe,Software,59.00,59.00,Completed
2075,2021-01-10,"American Airlines",Travel,2234.3,2234.30,Completed
2076,2021-01-10,"LinkedIn Ads",Marketing,1988,1988.00,Completed
2077,2021-01-10,WeWork,Rent,3200,3200.00,Completed
2078,2021-01-11,Expensify,Software,50.00,50.00,Completed
2079,2021-01-11,Expensify,Software,50.0,50.00,Completed
2080,2021-01-11,Staples,"Office Supplies",170.28,170.28,Completed
2081,2021-01-11,Staples,"Office Supplies",63.22,63.22,Completed
2082,2021-01-11,Salesforce,Software,800.0,800.00,Completed
2083,2021-01-11,WeWork,Rent,3200.0,3200.00,Completed
2084,2021-01-12,AWS,Software,4138.05,4138.05,Completed
2085,2021-01-12,Amazon,"Office Supplies",1253.28,1253.28,Completed
2086,2021-01-12,HubSpot,Marketing,993.16,993.16,Completed
2087,2021-01-12,DHL,Shipping,86.48,86.48,Completed
2088,2021-01-13,"American Airlines",Travel,296.45,296.45,Completed
2089,2021-01-13,Expensify,Software,50.00,50.00,Completed
2090,2021-01-13,Staples,"Office Supplies",291.62,291.62,Completed
2091,2021-01-13,Uber,Travel,238.55,238.55,Completed
2092,2021-01-14,Mailchimp,Marketing,"No Charge",NULL,"No Charge"
2093,2021-01-14,Amazon,"Office Supplies",740.52,740.52,Completed
2094,2021-01-14,Mailchimp,Marketing,TBD,NULL,TBD
2095,2021-01-14,DHL,Shipping,62.8,62.80,Completed
2096,2021-01-14,Dropbox,Software,16.08,16.08,Completed
2097,2021-01-15,"Delta Airlines",Travel,2355.5,2355.50,Completed
2098,2021-01-15,Slack,Software,Pending,NULL,Pending
2099,2021-01-15,"Google Ads",Marketing,840.49,840.49,Completed
2100,2021-01-15,Staples,"Office Supplies",124,124.00,Completed
